Date,Open,High,Low,Close,Adj Close,Volume
2023-09-21,56.2400016784668,56.849998474121094,55.95000076293945,56.0099983215332,55.129547119140625,8686200
2023-09-22,56.0,56.20000076293945,55.119998931884766,55.150001525878906,54.2830696105957,7019500
2023-09-25,54.959999084472656,55.529998779296875,54.560001373291016,55.349998474121094,54.479923248291016,6994300
2023-09-26,54.7400016784668,54.97999954223633,53.529998779296875,54.20000076293945,53.34800338745117,8948800
2023-09-27,54.43000030517578,55.22999954223633,54.119998931884766,54.380001068115234,53.52517318725586,7746700
2023-09-28,54.52000045776367,54.779998779296875,53.90999984741211,54.54999923706055,53.692501068115234,6154300
2023-09-29,55.099998474121094,55.810001373291016,54.63999938964844,54.900001525878906,54.03700256347656,8059000
2023-10-02,54.7400016784668,54.959999084472656,53.27000045776367,53.54999923706055,52.70821762084961,8859300
2023-10-03,52.93000030517578,53.0099983215332,50.75,51.29999923706055,50.49358367919922,15459400
2023-10-04,51.2599983215332,51.58000183105469,50.7400016784668,51.40999984741211,50.60185623168945,10421900
2023-10-05,51.11000061035156,51.40999984741211,50.02000045776367,51.060001373291016,50.257362365722656,8601700
2023-10-06,50.540000915527344,51.849998474121094,49.65999984741211,51.52000045776367,50.71013259887695,11470400
2023-10-09,50.86000061035156,51.779998779296875,50.84000015258789,51.75,50.9365119934082,8168600
2023-10-10,52.15999984741211,52.59000015258789,51.709999084472656,51.779998779296875,50.966041564941406,8373800
2023-10-11,51.869998931884766,52.4900016784668,51.119998931884766,51.90999984741211,51.093997955322266,8068500
2023-10-12,52.029998779296875,52.130001068115234,50.77000045776367,51.5099983215332,50.70028305053711,9412300
2023-10-13,52.0099983215332,52.2400016784668,51.08000183105469,51.33000183105469,50.52311706542969,12412900
2023-10-16,50.61000061035156,54.599998474121094,50.33000183105469,53.720001220703125,52.875553131103516,20509400
2023-10-17,53.25,54.310001373291016,52.06999969482422,53.689998626708984,52.84601593017578,15991300
2023-10-18,53.5,53.90999984741211,51.65999984741211,51.84000015258789,51.02510070800781,9949100
2023-10-19,52.099998474121094,52.5,51.58000183105469,51.900001525878906,51.08415985107422,9981700
2023-10-20,51.5,51.849998474121094,50.529998779296875,50.869998931884766,50.07034683227539,9785600
2023-10-23,50.70000076293945,50.90999984741211,49.279998779296875,49.33000183105469,48.55455780029297,10885600
2023-10-24,49.72999954223633,50.16999816894531,49.279998779296875,49.83000183105469,49.046695709228516,9022900
2023-10-25,49.4900016784668,49.61000061035156,48.65999984741211,49.369998931884766,48.59392166137695,8056400
2023-10-26,49.189998626708984,51.83000183105469,49.15999984741211,51.43000030517578,50.62154006958008,14097600
2023-10-27,51.040000915527344,51.38999938964844,49.900001525878906,50.119998931884766,49.33213424682617,10574800
2023-10-30,50.720001220703125,51.11000061035156,49.709999084472656,50.75,49.95223617553711,9293000
2023-10-31,50.880001068115234,52.16999816894531,50.29999923706055,52.040000915527344,51.221954345703125,13193500
2023-11-01,52.060001373291016,53.52000045776367,51.86000061035156,52.81999969482422,51.98969268798828,13862700
2023-11-02,53.58000183105469,55.09000015258789,53.5099983215332,54.93000030517578,54.066524505615234,14948800
2023-11-03,56.40999984741211,56.84000015258789,55.470001220703125,55.83000183105469,54.9523811340332,12836300
2023-11-06,55.970001220703125,56.20000076293945,54.58000183105469,55.619998931884766,54.74567794799805,10606400
2023-11-07,55.5099983215332,55.869998931884766,54.40999984741211,55.22999954223633,54.36180877685547,10955900
2023-11-08,55.22999954223633,55.34000015258789,54.630001068115234,54.900001525878906,54.03700256347656,6386800
2023-11-09,55.0,55.150001525878906,53.959999084472656,54.15999984741211,53.552494049072266,8548700
2023-11-10,54.650001525878906,54.650001525878906,53.4900016784668,54.40999984741211,53.79969024658203,6356000
2023-11-13,53.97999954223633,54.61000061035156,53.599998474121094,53.959999084472656,53.354740142822266,9827200
2023-11-14,55.599998474121094,55.939998626708984,54.2400016784668,54.790000915527344,54.1754264831543,15361400
2023-11-15,55.29999923706055,56.790000915527344,55.27000045776367,56.08000183105469,55.450958251953125,10245500
2023-11-16,56.02000045776367,56.119998931884766,55.09000015258789,55.66999816894531,55.04555892944336,10189400
2023-11-17,56.40999984741211,56.79999923706055,55.849998474121094,56.779998779296875,56.143104553222656,7366700
2023-11-20,56.689998626708984,56.970001220703125,56.040000915527344,56.560001373291016,55.925575256347656,8233100
2023-11-21,56.38999938964844,56.45000076293945,55.900001525878906,55.9900016784668,55.361968994140625,4901200
