Date,Open,High,Low,Close,Adj Close,Volume
2023-09-21,305.70001220703125,305.70001220703125,298.8699951171875,300.2799987792969,300.2799987792969,847900
2023-09-22,301.7099914550781,303.9599914550781,297.0899963378906,298.55999755859375,298.55999755859375,613600
2023-09-25,298.0799865722656,298.54998779296875,293.4200134277344,298.0199890136719,298.0199890136719,656000
2023-09-26,296.30999755859375,300.989990234375,295.3299865722656,299.010009765625,299.010009765625,608300
2023-09-27,300.0,303.92999267578125,297.1199951171875,301.67999267578125,301.67999267578125,744200
2023-09-28,300.9100036621094,310.75,300.9100036621094,307.510009765625,307.510009765625,529800
2023-09-29,309.3699951171875,311.7900085449219,303.57000732421875,305.32000732421875,305.32000732421875,463800
2023-10-02,302.9700012207031,305.3599853515625,296.0299987792969,299.760009765625,299.760009765625,566000
2023-10-03,296.04998779296875,301.7699890136719,288.4100036621094,290.6099853515625,290.6099853515625,584500
2023-10-04,292.0299987792969,292.44000244140625,286.4700012207031,291.70001220703125,291.70001220703125,783700
2023-10-05,291.70001220703125,292.0,276.489990234375,280.17999267578125,280.17999267578125,1015200
2023-10-06,276.2799987792969,287.67999267578125,275.3699951171875,284.6400146484375,284.6400146484375,702300
2023-10-09,280.80999755859375,284.7699890136719,277.0,283.94000244140625,283.94000244140625,438900
2023-10-10,285.0299987792969,291.69000244140625,282.4800109863281,286.510009765625,286.510009765625,476200
2023-10-11,285.0400085449219,286.94000244140625,276.0899963378906,277.5199890136719,277.5199890136719,914400
2023-10-12,278.0,278.20001220703125,265.6199951171875,268.0,268.0,902700
2023-10-13,268.0,270.7300109863281,263.55999755859375,265.989990234375,265.989990234375,764400
2023-10-16,269.9700012207031,275.3900146484375,264.6400146484375,272.3599853515625,272.3599853515625,784100
2023-10-17,270.92999267578125,278.3800048828125,270.92999267578125,276.760009765625,276.760009765625,521800
2023-10-18,272.42999267578125,274.7300109863281,269.0899963378906,272.3999938964844,272.3999938964844,694300
2023-10-19,271.57000732421875,275.2900085449219,268.9599914550781,270.2900085449219,270.2900085449219,457800
2023-10-20,271.2699890136719,272.8999938964844,266.6700134277344,269.8800048828125,269.8800048828125,495300
2023-10-23,266.67999267578125,269.6199951171875,265.25,265.7200012207031,265.7200012207031,736900
2023-10-24,264.6400146484375,267.92999267578125,262.75,265.4599914550781,265.4599914550781,1128700
2023-10-25,263.0,264.45001220703125,252.3300018310547,253.69000244140625,253.69000244140625,2006900
2023-10-26,196.89999389648438,201.05999755859375,187.2100067138672,190.55999755859375,190.55999755859375,5187000
2023-10-27,192.50999450683594,197.47000122070312,185.5500030517578,190.94000244140625,190.94000244140625,2731900
2023-10-30,192.66000366210938,194.1199951171875,176.33999633789062,186.74000549316406,186.74000549316406,2888500
2023-10-31,188.08999633789062,189.5399932861328,183.5,184.58999633789062,184.58999633789062,1210800
2023-11-01,183.74000549316406,184.05999755859375,178.52000427246094,183.2100067138672,183.2100067138672,1572700
2023-11-02,188.9499969482422,193.50999450683594,184.88999938964844,192.32000732421875,192.32000732421875,1972000
2023-11-03,194.60000610351562,202.97000122070312,194.60000610351562,197.44000244140625,197.44000244140625,2162100
2023-11-06,202.0,202.63999938964844,197.10000610351562,197.77000427246094,197.77000427246094,1563300
2023-11-07,198.07000732421875,199.64999389648438,196.02000427246094,197.52000427246094,197.52000427246094,1221000
2023-11-08,197.6699981689453,197.6699981689453,192.0399932861328,193.6199951171875,193.6199951171875,1186100
2023-11-09,194.97000122070312,194.97000122070312,186.1199951171875,187.33999633789062,187.33999633789062,1123800
2023-11-10,189.80999755859375,192.69000244140625,186.00999450683594,192.1300048828125,192.1300048828125,1454600
2023-11-13,191.1999969482422,193.4600067138672,190.75,191.22000122070312,191.22000122070312,976000
